Duration,TargetShape,Type,acc,accuracy,average_response_time,avg_rt,background,bidi,block_size,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_difficult_practice_resp,correct_difficult_resp,correct_easy_practice_resp,correct_easy_resp,correct_number_input_1,count_Ethics,count_Goodbye,count_Goodbye_Contacts,count_Instructions,count_OpeningWelcome,count_Pop_tunes,count_break,count_difficult_practice,count_difficult_practice_loop,count_difficult_practice_resp,count_difficult_resp,count_difficult_task,count_difficult_task_loop,count_easy_practice,count_easy_practice_loop,count_easy_practice_resp,count_easy_resp,count_easy_task,count_easy_task_loop,count_experiment,count_experimentbegins,count_fixation,count_get_participant_num_1,count_get_sub_num_1,count_init_1,count_instructions_difficult,count_mindwanderingprobe,count_new_logger_3,count_new_sketchpad_5_1,count_number_input_1,count_osweb,count_practice_instruction,count_process_input_1,count_show_input_1,count_stimuli,cr,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,empty_column,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,fname,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,multichar_response,opensesame_codename,opensesame_version,penwidth,psychopy_waitblanking,queryParams_batchId,queryParams_generalMultiple,repeat_cycle,response,response_Instructions,response_OpeningWelcome,response_Pop_tunes,response_break,response_difficult_practice_resp,response_difficult_resp,response_easy_practice_resp,response_easy_resp,response_experimentbegins,response_instructions_difficult,response_mindwanderingprobe,response_new_sketchpad_5_1,response_number_input_1,response_practice_instruction,response_time,response_time_Instructions,response_time_OpeningWelcome,response_time_Pop_tunes,response_time_break,response_time_difficult_practice_resp,response_time_difficult_resp,response_time_easy_practice_resp,response_time_easy_resp,response_time_experimentbegins,response_time_instructions_difficult,response_time_mindwanderingprobe,response_time_new_sketchpad_5_1,response_time_number_input_1,response_time_practice_instruction,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,time_Instructions,time_OpeningWelcome,time_Pop_tunes,time_break,time_difficult_practice_loop,time_difficult_practice_resp,time_difficult_resp,time_difficult_task_loop,time_easy_practice_loop,time_easy_practice_resp,time_easy_resp,time_easy_task_loop,time_experimentbegins,time_fixation,time_get_sub_num_1,time_init_1,time_instructions_difficult,time_mindwanderingprobe,time_new_logger_3,time_new_sketchpad_5_1,time_number_input_1,time_practice_instruction,time_process_input_1,time_show_input_1,time_stimuli,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
infinite,Target,Target,32,32,1143,1143,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,0,1,0,0,0,,0,0,0,0,0,0,0,7,0,7,14,14,0,7,0,7,93,93,0,0,0,124,6,0,0,0,0,108,0,6,0,0,6,6,124,z,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide20.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,m,y,space,space,space,space,enter,space,1056,1113,12210,7493,2105,447,1056,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,248342,188,188,41737,213774,188,43985,247828,188,167,217072,18260,249407,227528,3948,19559,4905,3948,248342,New experiment,42,150858,132,yes,1024
3000,Target,Stimuli,32,32,1138,1138,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,0,1,0,0,0,,0,0,0,0,0,0,0,7,0,7,15,15,0,7,0,7,93,93,0,0,0,125,6,0,0,0,0,109,0,6,0,0,6,6,125,None,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide2.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,m,y,space,space,space,space,enter,space,514,1113,12210,7493,2105,447,514,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,249925,188,188,41737,213774,188,43985,249422,188,167,217072,18260,250455,227528,3948,19559,4905,3948,249924,New experiment,42,151372,133,yes,1024
3000,Target,Stimuli,31,31,1134,1134,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,0,1,0,0,0,,0,0,0,0,0,0,0,7,0,7,16,16,0,7,0,7,93,93,0,0,0,126,6,0,0,0,0,110,0,6,0,0,6,6,126,None,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide1.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,m,y,space,space,space,space,enter,space,543,1113,12210,7493,2105,447,543,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,250972,188,188,41737,213774,188,43985,250460,188,167,217072,18260,251521,227528,3948,19559,4905,3948,250972,New experiment,42,151915,134,yes,1024
infinite,Target,Target,32,32,1130,1130,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,0,0,,0,0,0,0,0,0,0,7,0,7,17,17,0,7,0,7,93,93,0,0,0,127,6,0,0,0,0,111,0,6,0,0,6,6,127,m,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide21.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,m,y,space,space,space,space,enter,space,646,1113,12210,7493,2105,447,646,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,252038,188,188,41737,213774,188,43985,251524,188,167,217072,18260,252687,227528,3948,19559,4905,3948,252038,New experiment,43,152561,135,yes,1024
3000,Target,Stimuli,32,32,1125,1125,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,0,1,0,0,0,,0,0,0,0,0,0,0,7,0,7,18,18,0,7,0,7,93,93,0,0,0,128,6,0,0,0,0,112,0,6,0,0,6,6,128,None,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide13.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,m,y,space,space,space,space,enter,space,498,1113,12210,7493,2105,447,498,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,253203,188,188,41737,213774,188,43985,252691,188,167,217072,18260,253703,227528,3948,19559,4905,3948,253203,New experiment,43,153059,136,yes,1024
3000,Target,Stimuli,31,31,1137,1137,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,0,1,0,0,0,,0,0,0,0,0,0,0,7,0,7,19,19,0,7,0,7,93,93,0,0,0,129,6,0,0,0,0,113,0,6,0,0,6,6,129,None,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide14.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,m,y,space,space,space,space,enter,space,2752,1113,12210,7493,2105,447,2752,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,254219,188,188,41737,213774,188,43985,253707,188,167,217072,18260,256983,227528,3948,19559,4905,3948,254219,New experiment,43,155811,137,yes,1024
3000,Target,Stimuli,31,31,1132,1132,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,0,1,0,0,0,,0,0,0,0,0,0,0,7,0,7,20,20,0,7,0,7,93,93,0,0,0,130,6,0,0,0,0,114,0,6,0,0,6,6,130,None,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide2.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,m,y,space,space,space,space,enter,space,341,1113,12210,7493,2105,447,341,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,257499,188,188,41737,213774,188,43985,256987,188,167,217072,18260,257848,227528,3948,19559,4905,3948,257499,New experiment,43,156152,138,yes,1024
infinite,Target,Target,32,32,1126,1126,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,0,0,,0,0,0,0,0,0,0,7,0,7,21,21,0,7,0,7,93,93,0,0,0,131,6,0,0,0,0,115,0,6,0,0,6,6,131,m,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide20.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,m,y,space,space,space,space,enter,space,320,1113,12210,7493,2105,447,320,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,258365,188,188,41737,213774,188,43985,257852,188,167,217072,18260,258698,227528,3948,19559,4905,3948,258365,New experiment,44,156472,139,yes,1024
3000,Target,Stimuli,31,31,1120,1120,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,0,1,0,0,0,,0,0,0,0,0,0,0,7,0,7,22,22,0,7,0,7,93,93,0,0,0,132,6,0,0,0,0,116,0,6,0,0,6,6,132,None,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide8.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,m,y,space,space,space,space,enter,space,311,1113,12210,7493,2105,447,311,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,259214,188,188,41737,213774,188,43985,258700,188,167,217072,18260,259530,227528,3948,19559,4905,3948,259214,New experiment,44,156783,140,yes,1024
infinite,Target,Target,32,32,1116,1116,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,0,0,,0,0,0,0,0,0,0,7,0,7,23,23,0,7,0,7,93,93,0,0,0,133,6,0,0,0,0,117,0,6,0,0,6,6,133,z,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide19.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,z,space,space,None,space,m,z,m,y,space,space,space,space,enter,space,532,1113,12210,7493,2105,447,532,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,260047,188,188,41737,213774,188,43985,259533,188,167,217072,18260,260580,227528,3948,19559,4905,3948,260047,New experiment,45,157315,141,yes,1024
3000,Target,Stimuli,32,32,1110,1110,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,0,1,0,0,0,,0,0,0,0,0,0,0,7,0,7,24,24,0,7,0,7,93,93,0,0,0,134,6,0,0,0,0,118,0,6,0,0,6,6,134,None,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide7.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,z,space,space,None,space,m,z,m,y,space,space,space,space,enter,space,372,1113,12210,7493,2105,447,372,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,261096,188,188,41737,213774,188,43985,260583,188,167,217072,18260,261478,227528,3948,19559,4905,3948,261096,New experiment,45,157687,142,yes,1024
infinite,Target,Target,32,32,1107,1107,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,0,0,,0,0,0,0,0,0,0,7,0,7,25,25,0,7,0,7,93,93,0,0,0,135,6,0,0,0,0,119,0,6,0,0,6,6,135,m,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide21.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,m,y,space,space,space,space,enter,space,666,1113,12210,7493,2105,447,666,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,262018,188,188,41737,213774,188,43985,261481,188,167,217072,18260,262694,227528,3948,19559,4905,3948,262017,New experiment,46,158353,143,yes,1024
3000,Target,Stimuli,32,32,1104,1104,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,0,1,0,0,0,,0,0,0,0,0,0,0,7,0,7,26,26,0,7,0,7,93,93,0,0,0,136,6,0,0,0,0,120,0,6,0,0,6,6,136,None,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide13.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,m,y,space,space,space,space,enter,space,559,1113,12210,7493,2105,447,559,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,263211,188,188,41737,213774,188,43985,262697,188,167,217072,18260,263776,227528,3948,19559,4905,3948,263211,New experiment,46,158912,144,yes,1024
infinite,Target,Probe,32,32,1101,1101,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,0,1,0,0,0,,0,0,0,0,0,0,0,7,0,7,27,27,0,7,0,7,93,93,0,0,0,137,6,0,0,0,0,121,0,6,0,0,6,6,137,y;n,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,wandering.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,m,y,space,space,space,space,enter,space,697,1113,12210,7493,2105,447,697,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,264294,188,188,41737,213774,188,43985,263780,188,167,217072,18260,264992,227528,3948,19559,4905,3948,264293,New experiment,46,159609,145,yes,1024
3000,Target,Stimuli,32,32,1106,1106,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,0,1,0,0,0,,0,0,0,0,0,0,0,7,0,7,28,28,0,7,0,7,93,93,0,0,0,138,6,0,0,0,0,122,0,6,0,0,6,6,138,None,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide13.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,m,y,space,space,space,space,enter,space,1845,1113,12210,7493,2105,447,1845,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,265508,188,188,41737,213774,188,43985,264995,188,167,217072,18260,267356,227528,3948,19559,4905,3948,265508,New experiment,46,161454,146,yes,1024
infinite,Target,Target,32,32,1107,1107,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,0,0,,0,0,0,0,0,0,0,7,0,7,29,29,0,7,0,7,93,93,0,0,0,139,6,0,0,0,0,123,0,6,0,0,6,6,139,m,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide20.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,m,y,space,space,space,space,enter,space,1228,1113,12210,7493,2105,447,1228,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,267873,188,188,41737,213774,188,43985,267365,188,167,217072,18260,269104,227528,3948,19559,4905,3948,267873,New experiment,47,162682,147,yes,1024
3000,Target,Stimuli,32,32,1106,1106,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,0,1,0,0,0,,0,0,0,0,0,0,0,7,0,7,30,30,0,7,0,7,93,93,0,0,0,140,6,0,0,0,0,124,0,6,0,0,6,6,140,None,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide7.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,z,space,space,None,space,m,z,m,y,space,space,space,space,enter,space,1052,1113,12210,7493,2105,447,1052,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,269621,188,188,41737,213774,188,43985,269107,188,167,217072,18260,270686,227528,3948,19559,4905,3948,269621,New experiment,47,163734,148,yes,1024
infinite,Target,Target,32,32,1127,1127,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,0,1,0,0,0,,0,0,0,0,0,0,0,7,0,7,31,31,0,7,0,7,93,93,0,0,0,141,6,0,0,0,0,125,0,6,0,0,6,6,141,m,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide19.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,z,space,space,None,space,m,z,m,y,space,space,space,space,enter,space,4228,1113,12210,7493,2105,447,4228,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,271203,188,188,41737,213774,188,43985,270689,188,167,217072,18260,275432,227528,3948,19559,4905,3948,271203,New experiment,47,167962,149,yes,1024
3000,Target,Stimuli,31,31,1123,1123,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,0,1,0,0,0,,0,0,0,0,0,0,0,7,0,7,32,32,0,7,0,7,93,93,0,0,0,142,6,0,0,0,0,126,0,6,0,0,6,6,142,None,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide14.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,m,y,space,space,space,space,enter,space,549,1113,12210,7493,2105,447,549,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,275949,188,188,41737,213774,188,43985,275434,188,167,217072,18260,276514,227528,3948,19559,4905,3948,275949,New experiment,47,168511,150,yes,1024
3000,Target,Stimuli,31,31,1119,1119,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,0,1,0,0,0,,0,0,0,0,0,0,0,7,0,7,33,33,0,7,0,7,93,93,0,0,0,143,6,0,0,0,0,127,0,6,0,0,6,6,143,None,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide1.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,m,y,space,space,space,space,enter,space,480,1113,12210,7493,2105,447,480,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,277031,188,188,41737,213774,188,43985,276517,188,167,217072,18260,277513,227528,3948,19559,4905,3948,277031,New experiment,47,168991,151,yes,1024
infinite,Target,Target,32,32,1117,1117,black,no,3124,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,0,0,,0,0,0,0,0,0,0,7,0,7,34,34,0,7,0,7,93,93,0,0,0,144,6,0,0,0,0,128,0,6,0,0,6,6,144,m,16/02/2022,16/02/2022,12:45:21,Wed Mar 16 2022 12:45:21 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide21.jpg,no,mono,no,18,no,white,no,no,768,22853,3.6.1,psycho,psycho,zs2405,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,m,y,space,space,space,space,enter,space,846,1113,12210,7493,2105,447,846,2240,1169,6101,503,1290,1060,943,541,2,psycho,680,1280,24,720,24,0,0,1280,1.64743E+12,1024,2,48000,-16,experiment,18731,odd,Win32,17130,4907,20107,214958,188,227065,278030,188,188,41737,213774,188,43985,277516,188,167,217072,18260,278879,227528,3948,19559,4905,3948,278030,New experiment,48,169837,152,yes,1024
